Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [25/Oct/2021 12:42:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI3M30._Zeis6PCvIVStpZxtcUSC15WnlHbibiyahOpCrH60f4&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "DELETE /message/remove/v1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI3NH0.oJOmVb9woE84_ocXcOmt6qn7yqzTwaU3TdvtWvUkyWA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI3NH0.oJOmVb9woE84_ocXcOmt6qn7yqzTwaU3TdvtWvUkyWA&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI3NX0.hKesZPwdUFy14FxQnI_fV3eH6DmFn-M0FDaopfYguVU&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjI3Nn0.6XnQHn36XIaBbJQqATVFCSaVrufcZ6aTRTXCitVds4Y&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "POST /message/send/v1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI3N30.ClhgO8JtRzMx4zNrIjMWpmkmGV42UvtDPdELbGmr7f0&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "POST /message/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI3OH0.kJYSFmEEf_8nLpge0SeD9leYLzvbtgceddReGboS3qM&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "POST /message/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI3OX0.9KQ0a1jKR15TTwRkIvqWQSmHT91WqXtlnFzB0HuBjao&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "POST /message/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI4MH0.Gy7sR2Ba7QOBUV9S_PLudbRO1fMb_iHnQoORBgY0O1c&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "POST /message/send/v1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI4MX0.gxTFszsJz9ml9UFzI_C8hA00n7nyoLIPbUUbEcFXsas&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjI4Mn0.k3x15ByrC3lGEwjyGs6w6m4aYzqNHChKW87PXPkfqJ4&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI4MX0.gxTFszsJz9ml9UFzI_C8hA00n7nyoLIPbUUbEcFXsas&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI4MX0.gxTFszsJz9ml9UFzI_C8hA00n7nyoLIPbUUbEcFXsas&dm_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:18] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI4M30.IJ7yrxP83OwLVjHNgohPDmKM1jT5yq3iNOb9z98TlnQ&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjI4NH0._8Q5exnFK5BcLkXP5vEjWZWvLdjci86GDDbOxd3FdW8&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjMsInNlc3Npb25faWQiOjI4NX0.r8_XIpZuENyIVGYJoWHXP2MzaeDG8cOvDxWO-D8SVJc&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjI4NH0._8Q5exnFK5BcLkXP5vEjWZWvLdjci86GDDbOxd3FdW8&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "POST /message/senddm/v1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI4Nn0.wjjb6RpzWh3-gfXwd76Ty2IPL7SaL1DqeXzvgkq0ask&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "POST /message/senddm/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI4N30.432Dn2RL2lx1fKuclSEuKPyv_kVuBErUhA__4myjEZs&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjI4OH0.IktHaFKzL-EynFovAdKQqzKhmmpNn4kz0vs78W3ofcs&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI4N30.432Dn2RL2lx1fKuclSEuKPyv_kVuBErUhA__4myjEZs&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "POST /message/senddm/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI4OX0.3f4dO1Rs6nQjL3z8Yxd_lN-y5VSnNaOQKMx6fFckyt4&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjI5MH0.1HNVLGf9gjIn-uEMIbia-u-PqQcs39YABSNt43wvaWk&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI4OX0.3f4dO1Rs6nQjL3z8Yxd_lN-y5VSnNaOQKMx6fFckyt4&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "POST /message/senddm/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI5MX0.TsE3U6j6x21wsXHvZBgq2lxJooiarvzm0ekQEQSLwFE&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjI5Mn0.UvV5Vwknaeck5jQSAnc_rpHWAnepwEKS3Ti8uaSJuks&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI5MX0.TsE3U6j6x21wsXHvZBgq2lxJooiarvzm0ekQEQSLwFE&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "POST /message/senddm/v1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI5M30.9H049MwBg1k5WN6maVCdtiulyhJ3Np-dhL1uyUnebrg&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "GET /users/all/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI5M30.9H049MwBg1k5WN6maVCdtiulyhJ3Np-dhL1uyUnebrg HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "GET /users/all/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI5M30.9H049MwBg1k5WN6maVCdtiulyhJ3Np-dhL1uyUnebrg HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI5NH0.hzdvR1W1YDvZCWHTHDnwvIpgHCxdF3r1ZDITs2EyWnU&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI5NH0.hzdvR1W1YDvZCWHTHDnwvIpgHCxdF3r1ZDITs2EyWnU&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "GET /users/all/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI5NH0.hzdvR1W1YDvZCWHTHDnwvIpgHCxdF3r1ZDITs2EyWnU HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "GET /channels/listall/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI5NH0.hzdvR1W1YDvZCWHTHDnwvIpgHCxdF3r1ZDITs2EyWnU HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI5NX0.IRKpumGjwp4bkD6QJQzI92vHmTXWIv_wENtI_vM7Has&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjI5Nn0.an6FN1OeYpa8VWTSZIylgNbfTrt_du5AqL0XECZju-k&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "GET /users/all/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI5NX0.IRKpumGjwp4bkD6QJQzI92vHmTXWIv_wENtI_vM7Has HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:19] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI5N30.Bw4XNDWoorRku7JJ6yVjb46Bva1g44YfFEIuLMomDPU&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "GET /users/all/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI5N30.Bw4XNDWoorRku7JJ6yVjb46Bva1g44YfFEIuLMomDPU HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI5OH0.TfJ8l2ClTY5v6JAt-YxKfZdLuYnARM0S-DK1baz4QQI&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI5OH0.TfJ8l2ClTY5v6JAt-YxKfZdLuYnARM0S-DK1baz4QQI&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI5OX0.vPtjqzI5hHVjgNdwoEDzBH8pA-uq38OSWvntLxFsRDo&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjI5OX0.vPtjqzI5hHVjgNdwoEDzBH8pA-uq38OSWvntLxFsRDo&u_id=-1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjMwMH0.57gjKzfMzjUdmeunV0Q4tEDnbmzReMFYcC4OPMMQ7rc&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjMwMH0.57gjKzfMzjUdmeunV0Q4tEDnbmzReMFYcC4OPMMQ7rc&u_id=1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjMwMX0.2Rf_HkCibppBtnTsuQYevYb_sTUH2k5Ql5ihSTHViBE&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "PUT /user/profile/setemail/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjMwMX0.2Rf_HkCibppBtnTsuQYevYb_sTUH2k5Ql5ihSTHViBE&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjMwMn0.MjB5pjL1dxm6nz0ltjxyFuddT035pbrom3MsQVe4ehM&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjMwM30.DPT0qjquLjFLq6cWZFu_hnWQbQXx0mk7NPJqXW9PR-M&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "PUT /user/profile/setemail/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjMwNH0.QbWfdVtCUuRnpvOq0XFe37xFnn6EHxjJVvMaOOSEdNg&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "PUT /user/profile/setemail/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:42:20] "POST /auth/register/v2 HTTP/1.1" 200 -
